,pessoa,tempo,emocao
14818,3,564.0,Sympathy
14819,3,566.0,Affection
14820,3,566.0,Disapproval
14821,3,566.0,Disconnection
14822,3,566.0,Disquietment
14823,3,566.0,Doubt/Confusion
14824,3,566.0,Engagement
14825,3,566.0,Happiness
14826,3,566.0,Pleasure
14827,3,566.0,Surprise
14828,3,566.0,Sympathy
14829,3,568.0,Affection
14830,3,568.0,Disconnection
14831,3,568.0,Disquietment
14832,3,568.0,Doubt/Confusion
14833,3,568.0,Engagement
14834,3,568.0,Happiness
14835,3,568.0,Pleasure
14836,3,568.0,Surprise
14837,3,568.0,Sympathy
14838,3,570.0,Affection
14839,3,570.0,Aversion
14840,3,570.0,Disapproval
14841,3,570.0,Disconnection
14842,3,570.0,Disquietment
14843,3,570.0,Doubt/Confusion
14844,3,570.0,Engagement
14845,3,570.0,Happiness
14846,3,570.0,Pleasure
14847,3,570.0,Surprise
14848,3,570.0,Sympathy
14849,3,572.0,Affection
14850,3,572.0,Disapproval
14851,3,572.0,Disconnection
14852,3,572.0,Disquietment
14853,3,572.0,Doubt/Confusion
14854,3,572.0,Engagement
14855,3,572.0,Happiness
14856,3,572.0,Pleasure
14857,3,572.0,Surprise
14858,3,572.0,Sympathy
14859,3,574.0,Affection
14860,3,574.0,Disconnection
14861,3,574.0,Disquietment
14862,3,574.0,Doubt/Confusion
14863,3,574.0,Engagement
14864,3,574.0,Happiness
14865,3,574.0,Pleasure
14866,3,574.0,Sympathy
14867,3,576.0,Affection
14868,3,576.0,Annoyance
14869,3,576.0,Aversion
14870,3,576.0,Disapproval
14871,3,576.0,Disconnection
14872,3,576.0,Disquietment
14873,3,576.0,Doubt/Confusion
14874,3,576.0,Engagement
14875,3,576.0,Happiness
14876,3,576.0,Pain
14877,3,576.0,Pleasure
14878,3,576.0,Sadness
14879,3,576.0,Suffering
14880,3,576.0,Surprise
14881,3,576.0,Sympathy
14882,3,578.0,Affection
14883,3,578.0,Annoyance
14884,3,578.0,Aversion
14885,3,578.0,Disapproval
14886,3,578.0,Disconnection
14887,3,578.0,Disquietment
14888,3,578.0,Doubt/Confusion
14889,3,578.0,Engagement
14890,3,578.0,Happiness
14891,3,578.0,Pleasure
14892,3,578.0,Sadness
14893,3,578.0,Suffering
14894,3,578.0,Surprise
14895,3,578.0,Sympathy
14896,3,580.0,Affection
14897,3,580.0,Anticipation
14898,3,580.0,Disconnection
14899,3,580.0,Disquietment
14900,3,580.0,Doubt/Confusion
14901,3,580.0,Engagement
14902,3,580.0,Happiness
14903,3,580.0,Pleasure
14904,3,580.0,Sympathy
14905,3,582.0,Affection
14906,3,582.0,Disapproval
14907,3,582.0,Disconnection
14908,3,582.0,Disquietment
14909,3,582.0,Doubt/Confusion
14910,3,582.0,Engagement
14911,3,582.0,Happiness
14912,3,582.0,Pleasure
14913,3,582.0,Surprise
14914,3,582.0,Sympathy
14915,3,584.0,Affection
14916,3,584.0,Disconnection
14917,3,584.0,Doubt/Confusion
14918,3,584.0,Engagement
14919,3,584.0,Happiness
14920,3,584.0,Pleasure
14921,3,584.0,Sympathy
14922,3,586.0,Affection
14923,3,586.0,Anger
14924,3,586.0,Annoyance
14925,3,586.0,Aversion
14926,3,586.0,Disapproval
14927,3,586.0,Disconnection
14928,3,586.0,Disquietment
14929,3,586.0,Doubt/Confusion
14930,3,586.0,Engagement
14931,3,586.0,Happiness
14932,3,586.0,Pain
14933,3,586.0,Pleasure
14934,3,586.0,Sadness
14935,3,586.0,Suffering
14936,3,586.0,Surprise
14937,3,586.0,Sympathy
14938,3,588.0,Affection
14939,3,588.0,Anger
14940,3,588.0,Annoyance
14941,3,588.0,Aversion
14942,3,588.0,Disapproval
14943,3,588.0,Disconnection
14944,3,588.0,Disquietment
14945,3,588.0,Doubt/Confusion
14946,3,588.0,Engagement
14947,3,588.0,Happiness
14948,3,588.0,Pain
14949,3,588.0,Pleasure
14950,3,588.0,Sadness
14951,3,588.0,Suffering
14952,3,588.0,Surprise
14953,3,588.0,Sympathy
14954,3,590.0,Affection
14955,3,590.0,Annoyance
14956,3,590.0,Aversion
14957,3,590.0,Disapproval
14958,3,590.0,Disconnection
14959,3,590.0,Disquietment
14960,3,590.0,Doubt/Confusion
14961,3,590.0,Engagement
14962,3,590.0,Happiness
14963,3,590.0,Pleasure
14964,3,590.0,Sadness
14965,3,590.0,Suffering
14966,3,590.0,Surprise
14967,3,590.0,Sympathy
14968,3,592.0,Affection
14969,3,592.0,Aversion
14970,3,592.0,Disapproval
14971,3,592.0,Disconnection
14972,3,592.0,Disquietment
14973,3,592.0,Doubt/Confusion
14974,3,592.0,Engagement
14975,3,592.0,Happiness
14976,3,592.0,Pleasure
14977,3,592.0,Surprise
14978,3,592.0,Sympathy
14979,3,594.0,Affection
14980,3,594.0,Aversion
14981,3,594.0,Disapproval
14982,3,594.0,Disconnection
14983,3,594.0,Disquietment
14984,3,594.0,Doubt/Confusion
14985,3,594.0,Engagement
14986,3,594.0,Happiness
14987,3,594.0,Pleasure
14988,3,594.0,Suffering
14989,3,594.0,Surprise
14990,3,594.0,Sympathy
14991,3,596.0,Affection
14992,3,596.0,Aversion
14993,3,596.0,Disapproval
14994,3,596.0,Disconnection
14995,3,596.0,Disquietment
14996,3,596.0,Doubt/Confusion
14997,3,596.0,Engagement
14998,3,596.0,Happiness
14999,3,596.0,Pleasure
15000,3,596.0,Sadness
15001,3,596.0,Suffering
15002,3,596.0,Surprise
15003,3,596.0,Sympathy
15004,3,598.0,Affection
15005,3,598.0,Annoyance
15006,3,598.0,Aversion
15007,3,598.0,Disapproval
15008,3,598.0,Disconnection
15009,3,598.0,Disquietment
15010,3,598.0,Doubt/Confusion
15011,3,598.0,Engagement
15012,3,598.0,Happiness
15013,3,598.0,Pleasure
15014,3,598.0,Sadness
15015,3,598.0,Suffering
15016,3,598.0,Surprise
15017,3,598.0,Sympathy
15018,3,600.0,Affection
15019,3,600.0,Aversion
15020,3,600.0,Disapproval
15021,3,600.0,Disconnection
15022,3,600.0,Disquietment
15023,3,600.0,Doubt/Confusion
15024,3,600.0,Engagement
15025,3,600.0,Happiness
15026,3,600.0,Pleasure
15027,3,600.0,Suffering
15028,3,600.0,Surprise
15029,3,600.0,Sympathy
15030,3,602.0,Affection
15031,3,602.0,Annoyance
15032,3,602.0,Aversion
15033,3,602.0,Disapproval
15034,3,602.0,Disconnection
15035,3,602.0,Disquietment
15036,3,602.0,Doubt/Confusion
15037,3,602.0,Engagement
15038,3,602.0,Happiness
15039,3,602.0,Pleasure
15040,3,602.0,Sadness
15041,3,602.0,Suffering
15042,3,602.0,Surprise
15043,3,602.0,Sympathy
15044,3,604.0,Affection
15045,3,604.0,Annoyance
15046,3,604.0,Aversion
15047,3,604.0,Disapproval
15048,3,604.0,Disconnection
15049,3,604.0,Disquietment
15050,3,604.0,Doubt/Confusion
15051,3,604.0,Engagement
15052,3,604.0,Happiness
15053,3,604.0,Pleasure
15054,3,604.0,Sadness
15055,3,604.0,Suffering
15056,3,604.0,Surprise
15057,3,604.0,Sympathy
15058,3,606.0,Affection
15059,3,606.0,Aversion
15060,3,606.0,Disapproval
15061,3,606.0,Disconnection
15062,3,606.0,Disquietment
15063,3,606.0,Doubt/Confusion
15064,3,606.0,Engagement
15065,3,606.0,Happiness
15066,3,606.0,Pleasure
15067,3,606.0,Surprise
15068,3,606.0,Sympathy
15069,3,608.0,Affection
15070,3,608.0,Annoyance
15071,3,608.0,Aversion
15072,3,608.0,Disapproval
15073,3,608.0,Disconnection
15074,3,608.0,Disquietment
15075,3,608.0,Doubt/Confusion
15076,3,608.0,Engagement
15077,3,608.0,Happiness
15078,3,608.0,Pleasure
15079,3,608.0,Suffering
15080,3,608.0,Surprise
15081,3,608.0,Sympathy
15082,3,610.0,Affection
15083,3,610.0,Annoyance
15084,3,610.0,Aversion
15085,3,610.0,Disapproval
15086,3,610.0,Disconnection
15087,3,610.0,Disquietment
15088,3,610.0,Doubt/Confusion
15089,3,610.0,Engagement
15090,3,610.0,Happiness
15091,3,610.0,Pleasure
15092,3,610.0,Sadness
15093,3,610.0,Suffering
15094,3,610.0,Surprise
15095,3,610.0,Sympathy
15096,3,612.0,Affection
15097,3,612.0,Annoyance
15098,3,612.0,Aversion
15099,3,612.0,Disapproval
15100,3,612.0,Disconnection
15101,3,612.0,Disquietment
15102,3,612.0,Doubt/Confusion
15103,3,612.0,Engagement
15104,3,612.0,Happiness
15105,3,612.0,Pleasure
15106,3,612.0,Suffering
15107,3,612.0,Surprise
15108,3,612.0,Sympathy
15109,3,614.0,Affection
15110,3,614.0,Annoyance
15111,3,614.0,Aversion
15112,3,614.0,Disapproval
15113,3,614.0,Disconnection
15114,3,614.0,Disquietment
15115,3,614.0,Doubt/Confusion
15116,3,614.0,Engagement
15117,3,614.0,Happiness
15118,3,614.0,Pleasure
15119,3,614.0,Sadness
15120,3,614.0,Suffering
15121,3,614.0,Surprise
15122,3,614.0,Sympathy
15123,3,616.0,Affection
15124,3,616.0,Annoyance
15125,3,616.0,Aversion
15126,3,616.0,Disapproval
15127,3,616.0,Disconnection
15128,3,616.0,Disquietment
15129,3,616.0,Doubt/Confusion
15130,3,616.0,Engagement
15131,3,616.0,Happiness
15132,3,616.0,Pleasure
15133,3,616.0,Sadness
15134,3,616.0,Suffering
15135,3,616.0,Surprise
15136,3,616.0,Sympathy
15137,3,618.0,Affection
15138,3,618.0,Disconnection
15139,3,618.0,Disquietment
15140,3,618.0,Doubt/Confusion
15141,3,618.0,Engagement
15142,3,618.0,Happiness
15143,3,618.0,Pleasure
15144,3,618.0,Surprise
15145,3,618.0,Sympathy
15146,3,620.0,Affection
15147,3,620.0,Annoyance
15148,3,620.0,Aversion
15149,3,620.0,Disapproval
15150,3,620.0,Disconnection
15151,3,620.0,Disquietment
15152,3,620.0,Doubt/Confusion
15153,3,620.0,Engagement
15154,3,620.0,Happiness
15155,3,620.0,Pain
15156,3,620.0,Pleasure
15157,3,620.0,Sadness
15158,3,620.0,Suffering
15159,3,620.0,Surprise
15160,3,620.0,Sympathy
15161,3,622.0,Affection
15162,3,622.0,Annoyance
15163,3,622.0,Aversion
15164,3,622.0,Disapproval
15165,3,622.0,Disconnection
15166,3,622.0,Disquietment
15167,3,622.0,Doubt/Confusion
15168,3,622.0,Engagement
15169,3,622.0,Happiness
15170,3,622.0,Pleasure
15171,3,622.0,Sadness
15172,3,622.0,Suffering
15173,3,622.0,Surprise
15174,3,622.0,Sympathy
15175,3,624.0,Affection
15176,3,624.0,Annoyance
15177,3,624.0,Aversion
15178,3,624.0,Disapproval
15179,3,624.0,Disconnection
15180,3,624.0,Disquietment
15181,3,624.0,Doubt/Confusion
15182,3,624.0,Engagement
15183,3,624.0,Happiness
15184,3,624.0,Pleasure
15185,3,624.0,Sadness
15186,3,624.0,Suffering
15187,3,624.0,Surprise
15188,3,624.0,Sympathy
15189,3,626.0,Affection
15190,3,626.0,Disconnection
15191,3,626.0,Disquietment
15192,3,626.0,Doubt/Confusion
15193,3,626.0,Engagement
15194,3,626.0,Happiness
15195,3,626.0,Pleasure
15196,3,626.0,Surprise
15197,3,626.0,Sympathy
15198,3,628.0,Affection
15199,3,628.0,Annoyance
15200,3,628.0,Aversion
15201,3,628.0,Disapproval
15202,3,628.0,Disconnection
15203,3,628.0,Disquietment
15204,3,628.0,Doubt/Confusion
15205,3,628.0,Engagement
15206,3,628.0,Happiness
15207,3,628.0,Pleasure
15208,3,628.0,Sadness
15209,3,628.0,Suffering
15210,3,628.0,Surprise
15211,3,628.0,Sympathy
15212,3,630.0,Affection
15213,3,630.0,Disconnection
15214,3,630.0,Disquietment
15215,3,630.0,Doubt/Confusion
15216,3,630.0,Engagement
15217,3,630.0,Happiness
15218,3,630.0,Pleasure
15219,3,630.0,Surprise
15220,3,630.0,Sympathy
15221,3,632.0,Affection
15222,3,632.0,Anger
15223,3,632.0,Annoyance
15224,3,632.0,Aversion
15225,3,632.0,Disapproval
15226,3,632.0,Disconnection
15227,3,632.0,Disquietment
15228,3,632.0,Doubt/Confusion
15229,3,632.0,Engagement
15230,3,632.0,Happiness
15231,3,632.0,Pain
15232,3,632.0,Pleasure
15233,3,632.0,Sadness
15234,3,632.0,Suffering
15235,3,632.0,Surprise
15236,3,632.0,Sympathy
15237,3,634.0,Affection
15238,3,634.0,Anger
15239,3,634.0,Annoyance
15240,3,634.0,Aversion
15241,3,634.0,Disapproval
15242,3,634.0,Disconnection
15243,3,634.0,Disquietment
15244,3,634.0,Doubt/Confusion
15245,3,634.0,Engagement
15246,3,634.0,Happiness
15247,3,634.0,Pain
15248,3,634.0,Pleasure
15249,3,634.0,Sadness
15250,3,634.0,Suffering
15251,3,634.0,Surprise
15252,3,634.0,Sympathy
15253,3,636.0,Affection
15254,3,636.0,Annoyance
15255,3,636.0,Aversion
15256,3,636.0,Disapproval
15257,3,636.0,Disconnection
15258,3,636.0,Disquietment
15259,3,636.0,Doubt/Confusion
15260,3,636.0,Engagement
15261,3,636.0,Happiness
15262,3,636.0,Pleasure
15263,3,636.0,Sadness
15264,3,636.0,Suffering
15265,3,636.0,Surprise
15266,3,636.0,Sympathy
15267,3,638.0,Affection
15268,3,638.0,Annoyance
15269,3,638.0,Aversion
15270,3,638.0,Disapproval
15271,3,638.0,Disconnection
15272,3,638.0,Disquietment
15273,3,638.0,Doubt/Confusion
15274,3,638.0,Engagement
15275,3,638.0,Happiness
15276,3,638.0,Pleasure
15277,3,638.0,Sadness
15278,3,638.0,Suffering
15279,3,638.0,Surprise
15280,3,638.0,Sympathy
15281,3,640.0,Affection
15282,3,640.0,Aversion
15283,3,640.0,Disapproval
15284,3,640.0,Disconnection
15285,3,640.0,Disquietment
15286,3,640.0,Doubt/Confusion
15287,3,640.0,Engagement
15288,3,640.0,Happiness
15289,3,640.0,Pleasure
15290,3,640.0,Suffering
15291,3,640.0,Surprise
15292,3,640.0,Sympathy
15293,3,642.0,Affection
15294,3,642.0,Disconnection
15295,3,642.0,Disquietment
15296,3,642.0,Doubt/Confusion
15297,3,642.0,Engagement
15298,3,642.0,Happiness
15299,3,642.0,Pleasure
15300,3,642.0,Surprise
15301,3,642.0,Sympathy
15302,3,644.0,Affection
15303,3,644.0,Aversion
15304,3,644.0,Disapproval
15305,3,644.0,Disconnection
15306,3,644.0,Disquietment
15307,3,644.0,Doubt/Confusion
15308,3,644.0,Engagement
15309,3,644.0,Happiness
15310,3,644.0,Pleasure
15311,3,644.0,Suffering
15312,3,644.0,Surprise
15313,3,644.0,Sympathy
15314,3,646.0,Affection
15315,3,646.0,Annoyance
15316,3,646.0,Aversion
15317,3,646.0,Disapproval
15318,3,646.0,Disconnection
15319,3,646.0,Disquietment
15320,3,646.0,Doubt/Confusion
15321,3,646.0,Engagement
15322,3,646.0,Happiness
15323,3,646.0,Pleasure
15324,3,646.0,Sadness
15325,3,646.0,Suffering
15326,3,646.0,Surprise
15327,3,646.0,Sympathy
15328,3,648.0,Affection
15329,3,648.0,Annoyance
15330,3,648.0,Aversion
15331,3,648.0,Disapproval
15332,3,648.0,Disconnection
15333,3,648.0,Disquietment
15334,3,648.0,Doubt/Confusion
15335,3,648.0,Engagement
15336,3,648.0,Happiness
15337,3,648.0,Pleasure
15338,3,648.0,Sadness
15339,3,648.0,Suffering
15340,3,648.0,Surprise
15341,3,648.0,Sympathy
15342,3,650.0,Affection
15343,3,650.0,Annoyance
15344,3,650.0,Aversion
15345,3,650.0,Disapproval
15346,3,650.0,Disconnection
15347,3,650.0,Disquietment
15348,3,650.0,Doubt/Confusion
15349,3,650.0,Engagement
15350,3,650.0,Happiness
15351,3,650.0,Pleasure
15352,3,650.0,Sadness
15353,3,650.0,Suffering
15354,3,650.0,Surprise
15355,3,650.0,Sympathy
15356,3,652.0,Affection
15357,3,652.0,Anger
15358,3,652.0,Annoyance
15359,3,652.0,Aversion
15360,3,652.0,Disapproval
15361,3,652.0,Disconnection
15362,3,652.0,Disquietment
15363,3,652.0,Doubt/Confusion
15364,3,652.0,Engagement
15365,3,652.0,Happiness
15366,3,652.0,Pain
15367,3,652.0,Pleasure
15368,3,652.0,Sadness
15369,3,652.0,Suffering
15370,3,652.0,Surprise
15371,3,652.0,Sympathy
15372,3,654.0,Affection
15373,3,654.0,Annoyance
15374,3,654.0,Aversion
15375,3,654.0,Disapproval
15376,3,654.0,Disconnection
15377,3,654.0,Disquietment
15378,3,654.0,Doubt/Confusion
15379,3,654.0,Engagement
15380,3,654.0,Happiness
15381,3,654.0,Pleasure
15382,3,654.0,Sadness
15383,3,654.0,Suffering
15384,3,654.0,Surprise
15385,3,654.0,Sympathy
15386,3,656.0,Affection
15387,3,656.0,Anger
15388,3,656.0,Annoyance
15389,3,656.0,Aversion
15390,3,656.0,Disapproval
15391,3,656.0,Disconnection
15392,3,656.0,Disquietment
15393,3,656.0,Doubt/Confusion
15394,3,656.0,Engagement
15395,3,656.0,Happiness
15396,3,656.0,Pain
15397,3,656.0,Pleasure
15398,3,656.0,Sadness
15399,3,656.0,Suffering
15400,3,656.0,Surprise
15401,3,656.0,Sympathy
15402,3,658.0,Affection
15403,3,658.0,Anger
15404,3,658.0,Annoyance
15405,3,658.0,Aversion
15406,3,658.0,Disapproval
15407,3,658.0,Disconnection
15408,3,658.0,Disquietment
15409,3,658.0,Doubt/Confusion
15410,3,658.0,Engagement
15411,3,658.0,Happiness
15412,3,658.0,Pain
15413,3,658.0,Pleasure
15414,3,658.0,Sadness
15415,3,658.0,Suffering
15416,3,658.0,Surprise
15417,3,658.0,Sympathy
15418,3,660.0,Affection
15419,3,660.0,Anger
15420,3,660.0,Annoyance
15421,3,660.0,Aversion
15422,3,660.0,Disapproval
15423,3,660.0,Disconnection
15424,3,660.0,Disquietment
15425,3,660.0,Doubt/Confusion
15426,3,660.0,Engagement
15427,3,660.0,Happiness
15428,3,660.0,Pain
15429,3,660.0,Pleasure
15430,3,660.0,Sadness
15431,3,660.0,Suffering
15432,3,660.0,Surprise
15433,3,660.0,Sympathy
15434,3,662.0,Affection
15435,3,662.0,Annoyance
15436,3,662.0,Aversion
15437,3,662.0,Disapproval
15438,3,662.0,Disconnection
15439,3,662.0,Disquietment
15440,3,662.0,Doubt/Confusion
15441,3,662.0,Engagement
15442,3,662.0,Happiness
15443,3,662.0,Pain
15444,3,662.0,Pleasure
15445,3,662.0,Sadness
15446,3,662.0,Suffering
15447,3,662.0,Surprise
15448,3,662.0,Sympathy
15449,3,664.0,Affection
15450,3,664.0,Annoyance
15451,3,664.0,Aversion
15452,3,664.0,Disapproval
15453,3,664.0,Disconnection
15454,3,664.0,Disquietment
15455,3,664.0,Doubt/Confusion
15456,3,664.0,Engagement
15457,3,664.0,Happiness
15458,3,664.0,Pleasure
15459,3,664.0,Sadness
15460,3,664.0,Suffering
15461,3,664.0,Surprise
15462,3,664.0,Sympathy
15463,3,670.0,Affection
15464,3,670.0,Annoyance
15465,3,670.0,Aversion
15466,3,670.0,Disapproval
15467,3,670.0,Disconnection
15468,3,670.0,Disquietment
15469,3,670.0,Doubt/Confusion
15470,3,670.0,Engagement
15471,3,670.0,Happiness
15472,3,670.0,Pleasure
15473,3,670.0,Sadness
15474,3,670.0,Suffering
15475,3,670.0,Surprise
15476,3,670.0,Sympathy
15477,3,674.0,Affection
15478,3,674.0,Anger
15479,3,674.0,Annoyance
15480,3,674.0,Aversion
15481,3,674.0,Disapproval
15482,3,674.0,Disconnection
15483,3,674.0,Disquietment
15484,3,674.0,Doubt/Confusion
15485,3,674.0,Engagement
15486,3,674.0,Happiness
15487,3,674.0,Pain
15488,3,674.0,Pleasure
15489,3,674.0,Sadness
15490,3,674.0,Suffering
15491,3,674.0,Surprise
15492,3,674.0,Sympathy
15493,3,678.0,Affection
15494,3,678.0,Aversion
15495,3,678.0,Disapproval
15496,3,678.0,Disconnection
15497,3,678.0,Disquietment
15498,3,678.0,Doubt/Confusion
15499,3,678.0,Engagement
15500,3,678.0,Happiness
15501,3,678.0,Pleasure
15502,3,678.0,Sadness
15503,3,678.0,Suffering
15504,3,678.0,Surprise
15505,3,678.0,Sympathy
15506,3,680.0,Affection
15507,3,680.0,Anger
15508,3,680.0,Annoyance
15509,3,680.0,Aversion
15510,3,680.0,Disapproval
15511,3,680.0,Disconnection
15512,3,680.0,Disquietment
15513,3,680.0,Doubt/Confusion
15514,3,680.0,Engagement
15515,3,680.0,Happiness
15516,3,680.0,Pain
15517,3,680.0,Pleasure
15518,3,680.0,Sadness
15519,3,680.0,Suffering
15520,3,680.0,Surprise
15521,3,680.0,Sympathy
15522,3,682.0,Affection
15523,3,682.0,Aversion
15524,3,682.0,Disapproval
15525,3,682.0,Disconnection
15526,3,682.0,Disquietment
15527,3,682.0,Doubt/Confusion
15528,3,682.0,Engagement
15529,3,682.0,Happiness
15530,3,682.0,Pleasure
15531,3,682.0,Suffering
15532,3,682.0,Surprise
15533,3,682.0,Sympathy
15534,3,684.0,Affection
15535,3,684.0,Aversion
15536,3,684.0,Disapproval
15537,3,684.0,Disconnection
15538,3,684.0,Disquietment
15539,3,684.0,Doubt/Confusion
15540,3,684.0,Engagement
15541,3,684.0,Happiness
15542,3,684.0,Pleasure
15543,3,684.0,Surprise
15544,3,684.0,Sympathy
15545,3,686.0,Affection
15546,3,686.0,Annoyance
15547,3,686.0,Aversion
15548,3,686.0,Disapproval
15549,3,686.0,Disconnection
15550,3,686.0,Disquietment
15551,3,686.0,Doubt/Confusion
15552,3,686.0,Engagement
15553,3,686.0,Happiness
15554,3,686.0,Pleasure
15555,3,686.0,Sadness
15556,3,686.0,Suffering
15557,3,686.0,Surprise
15558,3,686.0,Sympathy
15559,3,688.0,Affection
15560,3,688.0,Disconnection
15561,3,688.0,Disquietment
15562,3,688.0,Doubt/Confusion
15563,3,688.0,Engagement
15564,3,688.0,Happiness
15565,3,688.0,Pleasure
15566,3,688.0,Surprise
15567,3,688.0,Sympathy
15568,4,0.0,Affection
15569,4,0.0,Annoyance
15570,4,0.0,Aversion
15571,4,0.0,Disapproval
15572,4,0.0,Disconnection
15573,4,0.0,Disquietment
15574,4,0.0,Doubt/Confusion
15575,4,0.0,Engagement
15576,4,0.0,Happiness
15577,4,0.0,Pain
15578,4,0.0,Pleasure
15579,4,0.0,Sadness
15580,4,0.0,Suffering
15581,4,0.0,Surprise
15582,4,0.0,Sympathy
15583,4,2.0,Affection
15584,4,2.0,Annoyance
15585,4,2.0,Aversion
15586,4,2.0,Disapproval
15587,4,2.0,Disconnection
15588,4,2.0,Disquietment
15589,4,2.0,Doubt/Confusion
15590,4,2.0,Engagement
15591,4,2.0,Happiness
15592,4,2.0,Pain
15593,4,2.0,Pleasure
15594,4,2.0,Sadness
15595,4,2.0,Suffering
15596,4,2.0,Surprise
15597,4,2.0,Sympathy
15598,4,4.0,Affection
15599,4,4.0,Annoyance
15600,4,4.0,Aversion
15601,4,4.0,Disapproval
15602,4,4.0,Disconnection
15603,4,4.0,Disquietment
15604,4,4.0,Doubt/Confusion
15605,4,4.0,Engagement
15606,4,4.0,Happiness
15607,4,4.0,Pain
15608,4,4.0,Pleasure
15609,4,4.0,Sadness
15610,4,4.0,Suffering
15611,4,4.0,Surprise
15612,4,4.0,Sympathy
15613,4,6.0,Affection
15614,4,6.0,Annoyance
15615,4,6.0,Aversion
15616,4,6.0,Disapproval
15617,4,6.0,Disconnection
15618,4,6.0,Disquietment
15619,4,6.0,Doubt/Confusion
15620,4,6.0,Engagement
15621,4,6.0,Happiness
15622,4,6.0,Pain
15623,4,6.0,Pleasure
15624,4,6.0,Sadness
15625,4,6.0,Suffering
15626,4,6.0,Surprise
15627,4,6.0,Sympathy
15628,4,8.0,Affection
15629,4,8.0,Anger
15630,4,8.0,Annoyance
15631,4,8.0,Aversion
15632,4,8.0,Disapproval
15633,4,8.0,Disconnection
15634,4,8.0,Disquietment
15635,4,8.0,Doubt/Confusion
15636,4,8.0,Engagement
15637,4,8.0,Happiness
15638,4,8.0,Pain
15639,4,8.0,Pleasure
15640,4,8.0,Sadness
15641,4,8.0,Suffering
15642,4,8.0,Surprise
15643,4,8.0,Sympathy
15644,4,10.0,Affection
15645,4,10.0,Disconnection
15646,4,10.0,Disquietment
15647,4,10.0,Doubt/Confusion
15648,4,10.0,Engagement
15649,4,10.0,Happiness
15650,4,10.0,Pleasure
15651,4,10.0,Surprise
15652,4,10.0,Sympathy
15653,4,12.0,Affection
15654,4,12.0,Disconnection
15655,4,12.0,Disquietment
15656,4,12.0,Doubt/Confusion
15657,4,12.0,Engagement
15658,4,12.0,Happiness
15659,4,12.0,Pleasure
15660,4,12.0,Surprise
15661,4,12.0,Sympathy
15662,4,14.0,Affection
15663,4,14.0,Annoyance
15664,4,14.0,Disapproval
15665,4,14.0,Disconnection
15666,4,14.0,Disquietment
15667,4,14.0,Doubt/Confusion
15668,4,14.0,Engagement
15669,4,14.0,Happiness
15670,4,14.0,Pleasure
15671,4,14.0,Surprise
15672,4,14.0,Sympathy
15673,4,16.0,Affection
15674,4,16.0,Disapproval
15675,4,16.0,Disconnection
15676,4,16.0,Disquietment
15677,4,16.0,Doubt/Confusion
15678,4,16.0,Engagement
15679,4,16.0,Happiness
15680,4,16.0,Pleasure
15681,4,16.0,Surprise
15682,4,16.0,Sympathy
15683,4,18.0,Affection
15684,4,18.0,Disconnection
15685,4,18.0,Disquietment
15686,4,18.0,Doubt/Confusion
15687,4,18.0,Engagement
15688,4,18.0,Happiness
15689,4,18.0,Pleasure
15690,4,18.0,Surprise
15691,4,18.0,Sympathy
15692,4,20.0,Affection
15693,4,20.0,Annoyance
15694,4,20.0,Aversion
15695,4,20.0,Disapproval
15696,4,20.0,Disconnection
15697,4,20.0,Disquietment
15698,4,20.0,Doubt/Confusion
15699,4,20.0,Engagement
15700,4,20.0,Happiness
15701,4,20.0,Pleasure
15702,4,20.0,Suffering
15703,4,20.0,Surprise
15704,4,20.0,Sympathy
15705,4,22.0,Affection
15706,4,22.0,Disapproval
15707,4,22.0,Disconnection
15708,4,22.0,Disquietment
15709,4,22.0,Doubt/Confusion
15710,4,22.0,Engagement
15711,4,22.0,Happiness
15712,4,22.0,Pleasure
15713,4,22.0,Surprise
15714,4,22.0,Sympathy
15715,4,24.0,Affection
15716,4,24.0,Annoyance
15717,4,24.0,Aversion
15718,4,24.0,Disapproval
15719,4,24.0,Disconnection
15720,4,24.0,Disquietment
15721,4,24.0,Doubt/Confusion
15722,4,24.0,Engagement
15723,4,24.0,Happiness
15724,4,24.0,Pleasure
15725,4,24.0,Surprise
15726,4,24.0,Sympathy
15727,4,28.0,Affection
15728,4,28.0,Annoyance
15729,4,28.0,Aversion
15730,4,28.0,Disapproval
15731,4,28.0,Disconnection
15732,4,28.0,Disquietment
15733,4,28.0,Doubt/Confusion
15734,4,28.0,Engagement
15735,4,28.0,Happiness
15736,4,28.0,Pleasure
15737,4,28.0,Suffering
15738,4,28.0,Surprise
15739,4,28.0,Sympathy
15740,4,30.0,Affection
15741,4,30.0,Annoyance
15742,4,30.0,Aversion
15743,4,30.0,Disapproval
15744,4,30.0,Disconnection
15745,4,30.0,Disquietment
15746,4,30.0,Doubt/Confusion
15747,4,30.0,Engagement
15748,4,30.0,Happiness
15749,4,30.0,Pain
15750,4,30.0,Pleasure
15751,4,30.0,Sadness
15752,4,30.0,Suffering
15753,4,30.0,Surprise
15754,4,30.0,Sympathy
15755,4,32.0,Affection
15756,4,32.0,Disconnection
15757,4,32.0,Disquietment
15758,4,32.0,Doubt/Confusion
15759,4,32.0,Engagement
15760,4,32.0,Happiness
15761,4,32.0,Pleasure
15762,4,32.0,Surprise
15763,4,32.0,Sympathy
15764,4,34.0,Affection
15765,4,34.0,Annoyance
15766,4,34.0,Disapproval
15767,4,34.0,Disconnection
15768,4,34.0,Disquietment
